execution_id,control_id,execution_date,status,tested_by,evidence,notes
EXEC_00000236,CTRL_002,2023-08-30,passed,Alice Smith,attestation_CTRL_002_20230830.pdf,Compliance verified
EXEC_00000237,CTRL_002,2023-08-31,not_tested,Frank Miller,,Testing postponed due to resource constraints
EXEC_00000238,CTRL_002,2023-09-01,passed,Emma Davis,screenshot_CTRL_002_20230901.pdf,Control operating effectively
EXEC_00000239,CTRL_002,2023-09-02,passed,Grace Wilson,checklist_CTRL_002_20230902.pdf,Control operating effectively
EXEC_00000240,CTRL_002,2023-09-03,passed,Alice Smith,checklist_CTRL_002_20230903.pdf,All checks completed successfully
EXEC_00000241,CTRL_002,2023-09-04,passed,Bob Johnson,report_CTRL_002_20230904.pdf,Control operating effectively
EXEC_00000242,CTRL_002,2023-09-05,passed,Frank Miller,checklist_CTRL_002_20230905.pdf,Control operating effectively
EXEC_00000243,CTRL_002,2023-09-06,passed,Frank Miller,checklist_CTRL_002_20230906.pdf,All checks completed successfully
EXEC_00000244,CTRL_002,2023-09-07,passed,Henry Moore,log_file_CTRL_002_20230907.pdf,All checks completed successfully
EXEC_00000245,CTRL_002,2023-09-08,passed,Bob Johnson,report_CTRL_002_20230908.pdf,No exceptions identified
EXEC_00000246,CTRL_002,2023-09-09,passed,Carol Williams,screenshot_CTRL_002_20230909.pdf,Control operating effectively
EXEC_00000247,CTRL_002,2023-09-10,passed,Frank Miller,attestation_CTRL_002_20230910.pdf,Compliance verified
EXEC_00000248,CTRL_002,2023-09-11,not_tested,David Brown,,Scheduled for next period
EXEC_00000249,CTRL_002,2023-09-12,passed,Grace Wilson,checklist_CTRL_002_20230912.pdf,All checks completed successfully
EXEC_00000250,CTRL_002,2023-09-13,failed,David Brown,checklist_CTRL_002_20230913.pdf,Significant deficiency found
EXEC_00000251,CTRL_002,2023-09-14,passed,David Brown,screenshot_CTRL_002_20230914.pdf,No exceptions identified
EXEC_00000252,CTRL_002,2023-09-15,failed,Bob Johnson,attestation_CTRL_002_20230915.pdf,Exception identified - requires remediation
EXEC_00000253,CTRL_002,2023-09-16,failed,Iris Taylor,screenshot_CTRL_002_20230916.pdf,Non-compliance detected
EXEC_00000254,CTRL_002,2023-09-17,passed,Henry Moore,report_CTRL_002_20230917.pdf,No exceptions identified
EXEC_00000255,CTRL_002,2023-09-18,passed,Henry Moore,attestation_CTRL_002_20230918.pdf,No exceptions identified
EXEC_00000256,CTRL_002,2023-09-19,passed,Jack Anderson,checklist_CTRL_002_20230919.pdf,All checks completed successfully
EXEC_00000257,CTRL_002,2023-09-20,passed,Henry Moore,attestation_CTRL_002_20230920.pdf,Control operating effectively
EXEC_00000258,CTRL_002,2023-09-21,failed,Emma Davis,attestation_CTRL_002_20230921.pdf,Exception identified - requires remediation
EXEC_00000259,CTRL_002,2023-09-22,passed,Frank Miller,report_CTRL_002_20230922.pdf,Control operating effectively
EXEC_00000260,CTRL_002,2023-09-23,passed,Carol Williams,log_file_CTRL_002_20230923.pdf,Control operating effectively
EXEC_00000261,CTRL_002,2023-09-24,passed,Grace Wilson,attestation_CTRL_002_20230924.pdf,Control operating effectively
EXEC_00000262,CTRL_002,2023-09-25,passed,Grace Wilson,screenshot_CTRL_002_20230925.pdf,Compliance verified
EXEC_00000263,CTRL_002,2023-09-26,passed,Carol Williams,attestation_CTRL_002_20230926.pdf,Control operating effectively
EXEC_00000264,CTRL_002,2023-09-27,passed,Carol Williams,screenshot_CTRL_002_20230927.pdf,No exceptions identified
EXEC_00000265,CTRL_002,2023-09-28,failed,Jack Anderson,report_CTRL_002_20230928.pdf,Non-compliance detected
EXEC_00000266,CTRL_002,2023-09-29,not_tested,Henry Moore,,Testing postponed due to resource constraints
EXEC_00000267,CTRL_002,2023-09-30,failed,Iris Taylor,attestation_CTRL_002_20230930.pdf,Significant deficiency found
EXEC_00000268,CTRL_002,2023-10-01,passed,Henry Moore,checklist_CTRL_002_20231001.pdf,Compliance verified
EXEC_00000269,CTRL_002,2023-10-02,passed,Bob Johnson,attestation_CTRL_002_20231002.pdf,All checks completed successfully
EXEC_00000270,CTRL_002,2023-10-03,failed,David Brown,log_file_CTRL_002_20231003.pdf,Exception identified - requires remediation
EXEC_00000271,CTRL_002,2023-10-04,passed,Iris Taylor,log_file_CTRL_002_20231004.pdf,Control operating effectively
EXEC_00000272,CTRL_002,2023-10-05,failed,Jack Anderson,checklist_CTRL_002_20231005.pdf,Exception identified - requires remediation
EXEC_00000273,CTRL_002,2023-10-06,passed,Emma Davis,attestation_CTRL_002_20231006.pdf,No exceptions identified
EXEC_00000274,CTRL_002,2023-10-07,passed,Alice Smith,checklist_CTRL_002_20231007.pdf,Control operating effectively
EXEC_00000275,CTRL_002,2023-10-08,not_applicable,Bob Johnson,screenshot_CTRL_002_20231008.pdf,System not in scope
EXEC_00000276,CTRL_002,2023-10-09,failed,Alice Smith,checklist_CTRL_002_20231009.pdf,Non-compliance detected
EXEC_00000277,CTRL_002,2023-10-10,passed,Bob Johnson,checklist_CTRL_002_20231010.pdf,All checks completed successfully
EXEC_00000278,CTRL_002,2023-10-11,failed,David Brown,screenshot_CTRL_002_20231011.pdf,Non-compliance detected
EXEC_00000279,CTRL_002,2023-10-12,failed,Jack Anderson,checklist_CTRL_002_20231012.pdf,Control not operating as designed
EXEC_00000280,CTRL_002,2023-10-13,passed,David Brown,screenshot_CTRL_002_20231013.pdf,All checks completed successfully
EXEC_00000281,CTRL_002,2023-10-14,passed,Iris Taylor,log_file_CTRL_002_20231014.pdf,Control operating effectively
EXEC_00000282,CTRL_002,2023-10-15,passed,Emma Davis,log_file_CTRL_002_20231015.pdf,No exceptions identified
EXEC_00000283,CTRL_002,2023-10-16,not_tested,Iris Taylor,,Testing postponed due to resource constraints
EXEC_00000284,CTRL_002,2023-10-17,not_tested,Grace Wilson,,System unavailable for testing
EXEC_00000285,CTRL_002,2023-10-18,failed,Carol Williams,screenshot_CTRL_002_20231018.pdf,Control not operating as designed
EXEC_00000286,CTRL_002,2023-10-19,passed,Frank Miller,screenshot_CTRL_002_20231019.pdf,Compliance verified
EXEC_00000287,CTRL_002,2023-10-20,passed,Jack Anderson,log_file_CTRL_002_20231020.pdf,Compliance verified
EXEC_00000288,CTRL_002,2023-10-21,passed,Bob Johnson,report_CTRL_002_20231021.pdf,Compliance verified
EXEC_00000289,CTRL_002,2023-10-22,passed,Emma Davis,log_file_CTRL_002_20231022.pdf,Compliance verified
EXEC_00000290,CTRL_002,2023-10-23,not_tested,Frank Miller,,Testing postponed due to resource constraints
EXEC_00000291,CTRL_002,2023-10-24,failed,Bob Johnson,checklist_CTRL_002_20231024.pdf,Non-compliance detected
EXEC_00000292,CTRL_002,2023-10-25,failed,Iris Taylor,checklist_CTRL_002_20231025.pdf,Control not operating as designed
EXEC_00000293,CTRL_002,2023-10-26,not_tested,David Brown,,System unavailable for testing
EXEC_00000294,CTRL_002,2023-10-27,passed,Emma Davis,log_file_CTRL_002_20231027.pdf,Control operating effectively
EXEC_00000295,CTRL_002,2023-10-28,passed,Henry Moore,log_file_CTRL_002_20231028.pdf,All checks completed successfully
EXEC_00000296,CTRL_002,2023-10-29,passed,Henry Moore,report_CTRL_002_20231029.pdf,All checks completed successfully
EXEC_00000297,CTRL_002,2023-10-30,not_tested,Carol Williams,,System unavailable for testing
EXEC_00000298,CTRL_002,2023-10-31,passed,Grace Wilson,screenshot_CTRL_002_20231031.pdf,Control operating effectively
EXEC_00000299,CTRL_002,2023-11-01,failed,Emma Davis,screenshot_CTRL_002_20231101.pdf,Non-compliance detected
EXEC_00000300,CTRL_002,2023-11-02,passed,Frank Miller,log_file_CTRL_002_20231102.pdf,All checks completed successfully
EXEC_00000301,CTRL_002,2023-11-03,passed,Carol Williams,report_CTRL_002_20231103.pdf,Compliance verified
EXEC_00000302,CTRL_002,2023-11-04,passed,David Brown,checklist_CTRL_002_20231104.pdf,All checks completed successfully
EXEC_00000303,CTRL_002,2023-11-05,failed,Alice Smith,screenshot_CTRL_002_20231105.pdf,Significant deficiency found
EXEC_00000304,CTRL_002,2023-11-06,passed,Jack Anderson,screenshot_CTRL_002_20231106.pdf,Compliance verified
EXEC_00000305,CTRL_002,2023-11-07,passed,Frank Miller,report_CTRL_002_20231107.pdf,Compliance verified
EXEC_00000306,CTRL_002,2023-11-08,passed,Henry Moore,report_CTRL_002_20231108.pdf,Control operating effectively
EXEC_00000307,CTRL_002,2023-11-09,passed,Bob Johnson,report_CTRL_002_20231109.pdf,No exceptions identified
EXEC_00000308,CTRL_002,2023-11-10,passed,Emma Davis,screenshot_CTRL_002_20231110.pdf,Compliance verified
EXEC_00000309,CTRL_002,2023-11-11,failed,Carol Williams,screenshot_CTRL_002_20231111.pdf,Exception identified - requires remediation
EXEC_00000310,CTRL_002,2023-11-12,passed,Alice Smith,attestation_CTRL_002_20231112.pdf,Control operating effectively
EXEC_00000311,CTRL_002,2023-11-13,passed,David Brown,screenshot_CTRL_002_20231113.pdf,Compliance verified
EXEC_00000312,CTRL_002,2023-11-14,passed,Henry Moore,screenshot_CTRL_002_20231114.pdf,All checks completed successfully
EXEC_00000313,CTRL_002,2023-11-15,failed,Carol Williams,report_CTRL_002_20231115.pdf,Significant deficiency found
EXEC_00000314,CTRL_002,2023-11-16,passed,Grace Wilson,log_file_CTRL_002_20231116.pdf,Control operating effectively
EXEC_00000315,CTRL_002,2023-11-17,passed,Bob Johnson,screenshot_CTRL_002_20231117.pdf,No exceptions identified
EXEC_00000316,CTRL_002,2023-11-18,failed,Alice Smith,log_file_CTRL_002_20231118.pdf,Control not operating as designed
EXEC_00000317,CTRL_002,2023-11-19,passed,Iris Taylor,screenshot_CTRL_002_20231119.pdf,Compliance verified
EXEC_00000318,CTRL_002,2023-11-20,passed,Alice Smith,screenshot_CTRL_002_20231120.pdf,Compliance verified
EXEC_00000319,CTRL_002,2023-11-21,passed,David Brown,checklist_CTRL_002_20231121.pdf,All checks completed successfully
EXEC_00000320,CTRL_002,2023-11-22,passed,Alice Smith,log_file_CTRL_002_20231122.pdf,No exceptions identified
EXEC_00000321,CTRL_002,2023-11-23,passed,Jack Anderson,checklist_CTRL_002_20231123.pdf,No exceptions identified
EXEC_00000322,CTRL_002,2023-11-24,passed,Carol Williams,checklist_CTRL_002_20231124.pdf,All checks completed successfully
EXEC_00000323,CTRL_002,2023-11-25,passed,Bob Johnson,report_CTRL_002_20231125.pdf,No exceptions identified
EXEC_00000324,CTRL_002,2023-11-26,passed,Alice Smith,checklist_CTRL_002_20231126.pdf,No exceptions identified
EXEC_00000325,CTRL_002,2023-11-27,passed,Iris Taylor,checklist_CTRL_002_20231127.pdf,Compliance verified
EXEC_00000326,CTRL_002,2023-11-28,failed,Bob Johnson,attestation_CTRL_002_20231128.pdf,Control not operating as designed
EXEC_00000327,CTRL_002,2023-11-29,passed,Emma Davis,report_CTRL_002_20231129.pdf,Control operating effectively
EXEC_00000328,CTRL_002,2023-11-30,not_tested,Carol Williams,,System unavailable for testing
EXEC_00000329,CTRL_002,2023-12-01,passed,Bob Johnson,log_file_CTRL_002_20231201.pdf,Compliance verified
EXEC_00000330,CTRL_002,2023-12-02,failed,David Brown,report_CTRL_002_20231202.pdf,Control not operating as designed
EXEC_00000331,CTRL_002,2023-12-03,passed,Grace Wilson,report_CTRL_002_20231203.pdf,Compliance verified
EXEC_00000332,CTRL_002,2023-12-04,passed,Alice Smith,log_file_CTRL_002_20231204.pdf,Control operating effectively
EXEC_00000333,CTRL_002,2023-12-05,passed,Carol Williams,report_CTRL_002_20231205.pdf,Control operating effectively
EXEC_00000334,CTRL_002,2023-12-06,passed,Frank Miller,attestation_CTRL_002_20231206.pdf,No exceptions identified
EXEC_00000335,CTRL_002,2023-12-07,passed,Carol Williams,log_file_CTRL_002_20231207.pdf,All checks completed successfully
EXEC_00000336,CTRL_002,2023-12-08,failed,Alice Smith,log_file_CTRL_002_20231208.pdf,Significant deficiency found
EXEC_00000337,CTRL_002,2023-12-09,passed,Bob Johnson,log_file_CTRL_002_20231209.pdf,All checks completed successfully
EXEC_00000338,CTRL_002,2023-12-10,passed,Iris Taylor,log_file_CTRL_002_20231210.pdf,All checks completed successfully
EXEC_00000339,CTRL_002,2023-12-11,passed,Jack Anderson,screenshot_CTRL_002_20231211.pdf,No exceptions identified
EXEC_00000340,CTRL_002,2023-12-12,passed,Bob Johnson,attestation_CTRL_002_20231212.pdf,All checks completed successfully
EXEC_00000341,CTRL_002,2023-12-13,passed,Iris Taylor,report_CTRL_002_20231213.pdf,All checks completed successfully
EXEC_00000342,CTRL_002,2023-12-14,failed,Alice Smith,screenshot_CTRL_002_20231214.pdf,Exception identified - requires remediation
EXEC_00000343,CTRL_002,2023-12-15,passed,Grace Wilson,screenshot_CTRL_002_20231215.pdf,Control operating effectively
EXEC_00000344,CTRL_002,2023-12-16,not_tested,Alice Smith,,Scheduled for next period
EXEC_00000345,CTRL_002,2023-12-17,failed,Grace Wilson,screenshot_CTRL_002_20231217.pdf,Non-compliance detected
EXEC_00000346,CTRL_002,2023-12-18,passed,Frank Miller,log_file_CTRL_002_20231218.pdf,All checks completed successfully
EXEC_00000347,CTRL_002,2023-12-19,passed,Bob Johnson,attestation_CTRL_002_20231219.pdf,All checks completed successfully
EXEC_00000348,CTRL_002,2023-12-20,passed,Iris Taylor,report_CTRL_002_20231220.pdf,Compliance verified
EXEC_00000349,CTRL_002,2023-12-21,passed,Henry Moore,log_file_CTRL_002_20231221.pdf,No exceptions identified
EXEC_00000350,CTRL_002,2023-12-22,passed,Iris Taylor,checklist_CTRL_002_20231222.pdf,All checks completed successfully
EXEC_00000351,CTRL_002,2023-12-23,passed,Emma Davis,attestation_CTRL_002_20231223.pdf,No exceptions identified
EXEC_00000352,CTRL_002,2023-12-24,failed,David Brown,checklist_CTRL_002_20231224.pdf,Non-compliance detected
EXEC_00000353,CTRL_002,2023-12-25,passed,Henry Moore,screenshot_CTRL_002_20231225.pdf,Control operating effectively
EXEC_00000354,CTRL_002,2023-12-26,passed,Grace Wilson,report_CTRL_002_20231226.pdf,Control operating effectively
EXEC_00000355,CTRL_002,2023-12-27,passed,Alice Smith,log_file_CTRL_002_20231227.pdf,All checks completed successfully
EXEC_00000356,CTRL_002,2023-12-28,failed,Grace Wilson,log_file_CTRL_002_20231228.pdf,Exception identified - requires remediation
EXEC_00000357,CTRL_002,2023-12-29,passed,David Brown,checklist_CTRL_002_20231229.pdf,Compliance verified
EXEC_00000358,CTRL_002,2023-12-30,not_tested,Carol Williams,,Testing postponed due to resource constraints
EXEC_00000359,CTRL_002,2023-12-31,passed,David Brown,attestation_CTRL_002_20231231.pdf,Compliance verified
EXEC_00000360,CTRL_002,2024-01-01,failed,Frank Miller,checklist_CTRL_002_20240101.pdf,Exception identified - requires remediation
EXEC_00000361,CTRL_002,2024-01-02,passed,Iris Taylor,screenshot_CTRL_002_20240102.pdf,Compliance verified
EXEC_00000362,CTRL_002,2024-01-03,passed,Jack Anderson,report_CTRL_002_20240103.pdf,Compliance verified
EXEC_00000363,CTRL_002,2024-01-04,passed,Carol Williams,screenshot_CTRL_002_20240104.pdf,No exceptions identified
EXEC_00000364,CTRL_002,2024-01-05,passed,Frank Miller,checklist_CTRL_002_20240105.pdf,No exceptions identified
EXEC_00000365,CTRL_002,2024-01-06,passed,Emma Davis,screenshot_CTRL_002_20240106.pdf,All checks completed successfully
EXEC_00000366,CTRL_002,2024-01-07,not_tested,Carol Williams,,Testing postponed due to resource constraints
EXEC_00000367,CTRL_002,2024-01-08,passed,Carol Williams,checklist_CTRL_002_20240108.pdf,Compliance verified
EXEC_00000368,CTRL_002,2024-01-09,passed,Bob Johnson,attestation_CTRL_002_20240109.pdf,No exceptions identified
EXEC_00000369,CTRL_002,2024-01-10,not_tested,David Brown,,System unavailable for testing
EXEC_00000370,CTRL_002,2024-01-11,passed,Bob Johnson,report_CTRL_002_20240111.pdf,Control operating effectively
EXEC_00000371,CTRL_002,2024-01-12,failed,Emma Davis,attestation_CTRL_002_20240112.pdf,Exception identified - requires remediation
EXEC_00000372,CTRL_002,2024-01-13,passed,Frank Miller,screenshot_CTRL_002_20240113.pdf,All checks completed successfully
EXEC_00000373,CTRL_002,2024-01-14,failed,Frank Miller,checklist_CTRL_002_20240114.pdf,Exception identified - requires remediation
EXEC_00000374,CTRL_002,2024-01-15,passed,Emma Davis,screenshot_CTRL_002_20240115.pdf,All checks completed successfully
EXEC_00000375,CTRL_002,2024-01-16,not_tested,Henry Moore,,Scheduled for next period
EXEC_00000376,CTRL_002,2024-01-17,passed,Bob Johnson,checklist_CTRL_002_20240117.pdf,All checks completed successfully
EXEC_00000377,CTRL_002,2024-01-18,failed,Carol Williams,report_CTRL_002_20240118.pdf,Exception identified - requires remediation
EXEC_00000378,CTRL_002,2024-01-19,passed,David Brown,screenshot_CTRL_002_20240119.pdf,Control operating effectively
EXEC_00000379,CTRL_002,2024-01-20,failed,Frank Miller,report_CTRL_002_20240120.pdf,Non-compliance detected
EXEC_00000380,CTRL_002,2024-01-21,not_tested,Bob Johnson,,Testing postponed due to resource constraints
EXEC_00000381,CTRL_002,2024-01-22,passed,Henry Moore,screenshot_CTRL_002_20240122.pdf,All checks completed successfully
EXEC_00000382,CTRL_002,2024-01-23,not_tested,Frank Miller,,Testing postponed due to resource constraints
EXEC_00000383,CTRL_002,2024-01-24,not_tested,Alice Smith,,Scheduled for next period
EXEC_00000384,CTRL_002,2024-01-25,passed,Grace Wilson,checklist_CTRL_002_20240125.pdf,All checks completed successfully
EXEC_00000385,CTRL_002,2024-01-26,passed,Grace Wilson,screenshot_CTRL_002_20240126.pdf,No exceptions identified
EXEC_00000386,CTRL_002,2024-01-27,passed,Carol Williams,log_file_CTRL_002_20240127.pdf,No exceptions identified
EXEC_00000387,CTRL_002,2024-01-28,passed,Carol Williams,report_CTRL_002_20240128.pdf,Control operating effectively
EXEC_00000388,CTRL_002,2024-01-29,passed,Henry Moore,checklist_CTRL_002_20240129.pdf,Compliance verified
EXEC_00000389,CTRL_002,2024-01-30,passed,Emma Davis,checklist_CTRL_002_20240130.pdf,Control operating effectively
EXEC_00000390,CTRL_002,2024-01-31,passed,Iris Taylor,screenshot_CTRL_002_20240131.pdf,All checks completed successfully
EXEC_00000391,CTRL_002,2024-02-01,not_applicable,Frank Miller,checklist_CTRL_002_20240201.pdf,Process not active
EXEC_00000392,CTRL_002,2024-02-02,failed,Frank Miller,attestation_CTRL_002_20240202.pdf,Non-compliance detected
EXEC_00000393,CTRL_002,2024-02-03,passed,Carol Williams,report_CTRL_002_20240203.pdf,No exceptions identified
EXEC_00000394,CTRL_002,2024-02-04,passed,Alice Smith,log_file_CTRL_002_20240204.pdf,All checks completed successfully
EXEC_00000395,CTRL_002,2024-02-05,failed,Henry Moore,attestation_CTRL_002_20240205.pdf,Non-compliance detected
EXEC_00000396,CTRL_002,2024-02-06,failed,David Brown,screenshot_CTRL_002_20240206.pdf,Exception identified - requires remediation
EXEC_00000397,CTRL_002,2024-02-07,passed,David Brown,log_file_CTRL_002_20240207.pdf,All checks completed successfully
EXEC_00000398,CTRL_002,2024-02-08,failed,David Brown,attestation_CTRL_002_20240208.pdf,Significant deficiency found
EXEC_00000399,CTRL_002,2024-02-09,passed,Carol Williams,screenshot_CTRL_002_20240209.pdf,Control operating effectively
EXEC_00000400,CTRL_002,2024-02-10,passed,Frank Miller,attestation_CTRL_002_20240210.pdf,All checks completed successfully
EXEC_00000401,CTRL_002,2024-02-11,failed,Frank Miller,attestation_CTRL_002_20240211.pdf,Control not operating as designed
